U3[V],I3[A]
6.007,0.0780
6.007,0.0840
5.999,0.0810
5.999,0.0790
5.999,0.0880
5.999,0.0860
5.999,0.0840
5.999,0.0850
5.999,0.0860
5.999,0.0820
5.999,0.0810
5.999,0.0800
5.999,0.0880
5.999,0.0830
6.007,0.0850
6.007,0.0790
5.999,0.0860
6.007,0.0790
5.999,0.0880
5.999,0.0790
5.999,0.0870
5.999,0.0850
5.999,0.0780
5.999,0.0840
5.999,0.0880
5.999,0.0840
6.007,0.0790
5.999,0.0880
6.007,0.0870
6.007,0.0840
6.007,0.0810
5.999,0.0810
5.999,0.0870
6.007,0.0750
6.007,0.0800
6.007,0.0850
5.999,0.0840
5.999,0.0800
5.999,0.0840
5.999,0.0840
5.999,0.0800
6.007,0.0840
5.999,0.0810
5.999,0.0810
6.007,0.0800
6.007,0.0800
5.999,0.0800
6.007,0.0810
5.999,0.0890
6.007,0.0810
6.007,0.0790
6.007,0.0810
5.999,0.0820
5.999,0.0800
5.999,0.0870
5.999,0.0810
5.999,0.0850
5.999,0.0880
6.007,0.0830
6.007,0.0830
5.999,0.0840
5.999,0.0870
5.999,0.0880
6.007,0.0830
6.007,0.0820
6.007,0.0840
6.007,0.0790
6.007,0.0790
6.007,0.0770
5.999,0.0780
5.999,0.0880
5.999,0.0820
6.007,0.0850
5.999,0.0870
6.007,0.0790
5.999,0.0860
5.999,0.0820
5.999,0.0880
6.007,0.0820
5.999,0.0840
6.007,0.0790
5.999,0.0860
6.007,0.0790
6.007,0.0780
6.015,0.0810
5.999,0.0860
5.999,0.0880
5.999,0.0870
5.999,0.0820
5.999,0.0800
5.999,0.0830
5.999,0.0880
5.999,0.0860
5.999,0.0820
5.999,0.0880
5.999,0.0880
6.007,0.0870
5.999,0.0850
5.999,0.0850
6.007,0.0800
6.007,0.0840
6.007,0.0740
5.999,0.0840
5.999,0.0820
5.999,0.0880
5.999,0.0850
5.999,0.0800
5.999,0.0890
5.999,0.0810
5.999,0.0820
5.999,0.0800
5.999,0.0900
5.999,0.0870
6.007,0.0850
6.007,0.0800
6.007,0.0870
5.999,0.0890
6.007,0.0790
6.007,0.0840
5.999,0.0880
5.999,0.0810
5.999,0.0840
5.999,0.0880
5.999,0.0870
5.999,0.0810
5.999,0.0890
5.999,0.0880
5.999,0.0810
5.999,0.0900
6.007,0.0850
5.999,0.0840
6.007,0.0840
5.999,0.0910
5.999,0.0850
6.007,0.0760
6.007,0.0850
5.999,0.0820
5.999,0.0880
5.999,0.0870
5.999,0.0790
5.999,0.0780
5.999,0.0850
5.999,0.0840
5.999,0.0810
6.007,0.0840
5.999,0.0870
6.007,0.0800
5.999,0.0800
5.999,0.0880
6.007,0.0790
5.999,0.0870
6.007,0.0750
5.999,0.0850
5.999,0.0880
5.999,0.0870
5.999,0.0850
5.999,0.0830
5.999,0.0820
6.007,0.0840
5.999,0.0850
6.007,0.0830
5.999,0.0880
5.999,0.0880
5.999,0.0800
6.007,0.0840
5.999,0.0810
6.007,0.0810
6.007,0.0800
6.007,0.0760
5.999,0.0810
5.999,0.0840
5.999,0.0840
5.999,0.0840
5.999,0.0870
6.007,0.0810
5.999,0.0850
5.999,0.0880
6.007,0.0810
5.999,0.0840
5.999,0.0840
5.999,0.0810
5.999,0.0840
6.007,0.0810
6.007,0.0830
6.007,0.0780
6.007,0.0790
5.999,0.0860
5.999,0.0880
5.999,0.0870
5.999,0.0900
5.999,0.0880
6.007,0.0800
5.999,0.0880
5.999,0.0810
5.999,0.0880
5.999,0.0820
6.007,0.0790
5.999,0.0850
6.007,0.0840
5.999,0.0810
6.007,0.0810
6.007,0.0800
5.999,0.0840
5.999,0.0810
5.999,0.0790
5.999,0.0840
6.007,0.0860
5.999,0.0840
5.999,0.0790
5.999,0.0840
5.999,0.0840
5.999,0.0870
5.999,0.0900
5.999,0.0810
6.007,0.0810
6.007,0.0820
6.007,0.0810
6.007,0.0770
6.007,0.0740
5.999,0.0860
5.999,0.0860
5.999,0.0840
5.999,0.0880
5.999,0.0880
5.999,0.0830
5.999,0.0810
6.007,0.0810
6.007,0.0810
5.999,0.0880
5.999,0.0900
6.007,0.0840
5.999,0.0790
5.999,0.0890
5.999,0.0880
6.007,0.0760
6.007,0.0750
5.999,0.0820
5.999,0.0870
5.999,0.0810
5.999,0.0880
5.999,0.0840
5.999,0.0790
5.999,0.0870
5.999,0.0860
5.999,0.0860
5.999,0.0860
6.007,0.0790
6.007,0.0850
6.007,0.0820
6.007,0.0880
5.999,0.0870
6.007,0.0770
6.007,0.0850
6.007,0.0820
5.999,0.0830
5.999,0.0830
5.999,0.0810
5.999,0.0820
6.007,0.0830
6.007,0.0800
6.007,0.0820
5.999,0.0810
6.007,0.0830
6.007,0.0800
6.007,0.0810
5.999,0.0870
5.999,0.0860
5.999,0.0880
6.007,0.0750
5.999,0.0840
5.999,0.0790
5.999,0.0810
5.999,0.0840
5.999,0.0790
5.999,0.0870
5.999,0.0890
6.007,0.0810
5.999,0.0880
6.007,0.0870
5.999,0.0890
5.999,0.0880
5.999,0.0880
5.999,0.0870
5.999,0.0870
6.007,0.0810
6.007,0.0820
5.999,0.0840
5.999,0.0870
5.999,0.0880
5.999,0.0880
5.999,0.0870
6.007,0.0800
5.999,0.0840
5.999,0.0830
6.007,0.0830
5.999,0.0880
5.999,0.0870
5.999,0.0880
6.007,0.0810
6.007,0.0840
6.007,0.0800
6.007,0.0780
6.007,0.0780
5.999,0.0780
5.999,0.0810
5.999,0.0840
5.999,0.0820
5.999,0.0810
6.007,0.0800
5.999,0.0810
6.007,0.0800
5.999,0.0880
5.999,0.0840
5.999,0.0810
5.999,0.0810
5.999,0.0870
6.007,0.0790
6.007,0.0810
6.007,0.0750
6.007,0.0810
5.999,0.0870
5.999,0.0880
5.999,0.0800
5.999,0.0840
5.999,0.0790
5.999,0.0810
5.999,0.0880
5.999,0.0870
6.007,0.0800
6.007,0.0810
5.999,0.0820
5.999,0.0830
6.007,0.0820
5.999,0.0880
6.007,0.0850
6.007,0.0780
5.999,0.0860
5.999,0.0800
5.999,0.0790
5.999,0.0890
5.999,0.0870
5.999,0.0860
5.999,0.0880
6.007,0.0830
6.007,0.0800
6.007,0.0810
5.999,0.0890
5.999,0.0880
6.007,0.0790
6.007,0.0820
6.007,0.0800
5.999,0.0790
6.007,0.0780
5.999,0.0850
5.999,0.0810
5.999,0.0850
5.999,0.0800
6.007,0.0810
6.007,0.0800
5.999,0.0900
6.007,0.0810
5.999,0.0890
5.999,0.0880
5.999,0.0800
6.007,0.0790
5.999,0.0900
5.999,0.0890
6.007,0.0780
6.007,0.0760
6.007,0.0780
5.999,0.0800
5.999,0.0880
5.999,0.0880
5.999,0.0830
5.999,0.0790
5.999,0.0880
5.999,0.0890
5.999,0.0880
5.999,0.0890
6.007,0.0830
5.999,0.0850
5.999,0.0900
6.007,0.0880
6.007,0.0820
6.007,0.0810
6.007,0.0750
6.007,0.0800
5.999,0.0870
5.999,0.0810
5.999,0.0870
5.999,0.0830
5.999,0.0870
6.007,0.0850
6.007,0.0810
6.007,0.0880
6.007,0.0840
5.999,0.0890
5.999,0.0870
6.007,0.0820
5.999,0.0810
6.007,0.0810
6.007,0.0810
6.007,0.0790
6.007,0.0780
5.999,0.0790
5.999,0.0870
5.999,0.0790
5.999,0.0840
6.007,0.0810
6.007,0.0810
5.999,0.0840
5.999,0.0810
6.007,0.0840
6.007,0.0810
6.007,0.0840
5.999,0.0830
6.007,0.0880
5.999,0.0860
6.007,0.0760
6.007,0.0780
5.999,0.0800
5.999,0.0870
5.999,0.0830
5.999,0.0850
6.007,0.0790
6.007,0.0870
5.999,0.0850
5.999,0.0870
5.999,0.0790
5.999,0.0800
5.999,0.0880
5.999,0.0900
5.999,0.0800
6.007,0.0800
6.007,0.0840
6.007,0.0810
6.007,0.0790
5.999,0.0810
5.999,0.0790
5.999,0.0850
5.999,0.0810
5.999,0.0800
6.007,0.0810
5.999,0.0800
5.999,0.0890
5.999,0.0870
5.999,0.0880
6.007,0.0830
5.999,0.0870
5.999,0.0840
6.007,0.0810
6.007,0.0810
6.007,0.0780
5.999,0.0850
5.999,0.0810
5.999,0.0870
5.999,0.0830
5.999,0.0790
5.999,0.0840
5.999,0.0870
5.999,0.0800
6.007,0.0830
6.007,0.0800
5.999,0.0880
5.999,0.0780
5.999,0.0840
5.999,0.0840
6.007,0.0880
6.007,0.0890
6.007,0.0810
6.007,0.0780
5.999,0.0860
5.999,0.0830
5.999,0.0900
5.999,0.0800
5.999,0.0810
5.999,0.0810
5.999,0.0890
6.007,0.0800
5.999,0.0800
5.999,0.0890
6.007,0.0820
6.007,0.0810
5.999,0.0860
6.007,0.0890
6.007,0.0780
6.007,0.0780
5.999,0.0780
5.999,0.0800
5.999,0.0890
5.999,0.0830
5.999,0.0800
5.999,0.0820
5.999,0.0810
6.007,0.0860
5.999,0.0800
5.999,0.0810
6.007,0.0830
6.007,0.0800
5.999,0.0900
6.007,0.0880
5.999,0.0830
6.007,0.0790
6.007,0.0780
5.999,0.0870
5.999,0.0840
5.999,0.0880
5.999,0.0870
5.999,0.0870
6.007,0.0840
6.007,0.0840
5.999,0.0900
5.999,0.0880
6.007,0.0800
6.007,0.0880
6.007,0.0810
5.999,0.0810
5.999,0.0820
5.999,0.0870
6.007,0.0770
6.007,0.0780
5.999,0.0840
5.999,0.0790
5.999,0.0830
5.999,0.0820
5.999,0.0820
5.999,0.0810
5.999,0.0840
6.007,0.0800
6.007,0.0890
5.999,0.0880
5.999,0.0890
5.999,0.0840
5.999,0.0850
5.999,0.0870
6.007,0.0850
6.007,0.0810
5.999,0.0840
5.999,0.0820
5.999,0.0870
5.999,0.0820
5.999,0.0810
6.007,0.0840
6.007,0.0820
5.999,0.0810
5.999,0.0800
5.999,0.0810
5.999,0.0900
5.999,0.0810
5.999,0.0860
6.007,0.0830
6.007,0.0790
6.007,0.0780
6.007,0.0740
5.999,0.0800
5.999,0.0800
5.999,0.0840
5.999,0.0910
5.999,0.0820
5.999,0.0920
5.999,0.0920
5.999,0.0810
6.007,0.0940
6.007,0.0920
5.999,0.0870
6.007,0.0820
6.007,0.0910
6.007,0.0880
6.007,0.0850
6.007,0.0850
6.007,0.0800
5.999,0.0810
5.999,0.0860
5.999,0.0900
5.999,0.0850
5.999,0.0880
5.999,0.0830
5.999,0.0840
5.999,0.0820
5.999,0.0880
5.999,0.0840
5.999,0.0850
6.007,0.0900
6.007,0.0910
6.007,0.0930
6.007,0.0890
6.007,0.0840
5.999,0.0820
5.999,0.0840
5.999,0.0810
5.999,0.0850
5.999,0.0880
5.999,0.0880
6.007,0.0910
5.999,0.0850
6.007,0.0830
5.999,0.0890
5.999,0.0910
5.999,0.0870
5.999,0.0820
6.007,0.0930
6.007,0.0930
5.999,0.0870
6.007,0.0780
5.999,0.0910
5.999,0.0870
5.999,0.0880
5.999,0.0940
5.999,0.0820
5.999,0.0820
5.999,0.0830
5.999,0.0830
5.999,0.0830
6.007,0.0850
6.007,0.0820
5.999,0.0880
5.999,0.0830
5.999,0.0840
5.999,0.0900
6.007,0.0770
6.007,0.0820
5.999,0.0870
5.999,0.0870
5.999,0.0910
5.999,0.0890
5.999,0.0840
5.999,0.0920
6.007,0.0920
6.007,0.0920
5.999,0.0830
5.999,0.0850
5.999,0.0910
5.999,0.0840
6.007,0.0920
5.999,0.0890
6.007,0.0880
6.007,0.0830
6.007,0.0810
5.999,0.0880
5.999,0.0840
5.999,0.0820
5.999,0.0910
5.999,0.0840
5.999,0.0830
5.999,0.0840
6.007,0.0900
5.999,0.0920
6.007,0.0910
5.999,0.0850
5.999,0.0930
6.007,0.0830
6.007,0.0830
6.007,0.0860
6.007,0.0780
5.999,0.0810
5.999,0.0810
5.999,0.0840
5.999,0.0900
5.999,0.0830
5.999,0.0840
6.007,0.0920
6.007,0.0900
5.999,0.0820
5.999,0.0820
5.999,0.0830
5.999,0.0830
6.007,0.0950
5.999,0.0870
5.999,0.0880
5.999,0.0860
6.015,0.0740
6.007,0.0810
5.991,0.0820
5.999,0.0820
5.999,0.0820
5.999,0.0830
5.999,0.0840
5.999,0.0820
5.999,0.0810
6.007,0.0930
6.007,0.0930
5.999,0.0840
5.999,0.0900
6.007,0.0890
6.007,0.0840
5.999,0.0820
6.007,0.0770
6.007,0.0850
5.999,0.0900
5.999,0.0840
5.999,0.0840
5.999,0.0920
5.999,0.0840
5.999,0.0830
5.999,0.0850
6.007,0.0860
5.999,0.0880
5.999,0.0850
5.999,0.0940
6.007,0.0820
6.007,0.0880
6.007,0.0930
6.007,0.0930
6.007,0.0790
6.007,0.0850
5.999,0.0820
5.999,0.0900
5.999,0.0930
6.007,0.0790
6.007,0.0900
5.999,0.0830
5.999,0.0820
5.999,0.0870
5.999,0.0940
6.007,0.0940
5.999,0.0820
6.007,0.0870
5.999,0.0830
6.007,0.0840
5.999,0.0880
6.007,0.0830
5.999,0.0900
5.999,0.0810
5.999,0.0830
5.999,0.0880
5.999,0.0840
5.999,0.0830
6.007,0.0880
6.007,0.0910
5.999,0.0840
5.999,0.0840
6.007,0.0820
5.999,0.0830
6.007,0.0880
5.999,0.0830
5.999,0.0880
5.999,0.0880
6.015,0.0840
5.999,0.0890
5.999,0.0890
5.999,0.0910
5.999,0.0910
5.999,0.0820
5.999,0.0870
5.999,0.0880
6.007,0.0920
6.007,0.0850
5.999,0.0830
5.999,0.0870
5.999,0.0860
5.999,0.0900
5.999,0.0910
5.999,0.0820
6.007,0.0810
6.007,0.0880
5.999,0.0890
5.999,0.0910
5.999,0.0870
5.999,0.0910
5.999,0.0820
5.999,0.0860
5.999,0.0870
5.999,0.0820
5.999,0.0830
5.999,0.0840
6.007,0.0860
5.999,0.0900
5.999,0.0830
6.007,0.0840
6.007,0.0820
6.007,0.0770
6.007,0.0840
5.999,0.0880
5.999,0.0850
5.999,0.0840
5.999,0.0830
5.999,0.0880
5.999,0.0900
5.999,0.0820
6.007,0.0870
5.999,0.0920
6.007,0.0910
5.999,0.0910
5.999,0.0880
6.007,0.0850
6.007,0.0890
6.007,0.0830
6.007,0.0830
5.999,0.0890
5.999,0.0910
5.999,0.0910
5.999,0.0850
5.999,0.0880
6.007,0.0930
6.007,0.0910
5.999,0.0900
6.007,0.0920
6.007,0.0900
6.007,0.0930
5.999,0.0900
6.007,0.0910
6.007,0.0880
6.007,0.0860
6.007,0.0810
6.015,0.0780
5.999,0.0820
5.999,0.0910
5.999,0.0840
6.007,0.0900
5.999,0.0830
5.999,0.0890
6.007,0.0910
6.007,0.0840
5.999,0.0830
5.999,0.0830
6.007,0.0920
5.999,0.0830
5.999,0.0840
5.999,0.0870
5.999,0.0870
6.007,0.0800
6.007,0.0870
5.999,0.0810
5.999,0.0810
5.999,0.0880
5.999,0.0910
5.999,0.0820
5.999,0.0820
5.999,0.0830
5.999,0.0830
5.999,0.0930
6.007,0.0930
6.007,0.0820
6.007,0.0810
6.007,0.0940
6.007,0.0930
6.007,0.0850
6.007,0.0780
6.007,0.0820
5.999,0.0820
5.999,0.0910
5.999,0.0810
5.999,0.0880
5.999,0.0890
5.999,0.0920
5.999,0.0880
5.999,0.0820
5.999,0.0840
5.999,0.0830
6.007,0.0930
6.007,0.0840
6.007,0.0930
5.999,0.0920
5.999,0.0810
6.007,0.0800
5.999,0.0810
5.999,0.0910
5.999,0.0890
5.999,0.0910
5.999,0.0850
6.007,0.0880
5.999,0.0930
5.999,0.0930
6.007,0.0940
6.007,0.0940
6.007,0.0930
5.999,0.0920
6.007,0.0880
5.999,0.0840
5.999,0.0910
6.007,0.0870
6.007,0.0780
6.007,0.0820
5.999,0.0830
5.999,0.0890
5.999,0.0910
5.999,0.0820
6.007,0.0910
5.999,0.0900
6.007,0.0850
5.999,0.0850
5.999,0.0820
5.999,0.0920
5.999,0.0840
5.999,0.0840
6.007,0.0920
6.007,0.0920
6.007,0.0770
6.007,0.0810
5.999,0.0840
5.999,0.0830
5.999,0.0910
5.999,0.0910
5.999,0.0830
5.999,0.0900
6.007,0.0910
5.999,0.0890
5.999,0.0900
6.007,0.0850
5.999,0.0910
5.999,0.0880
5.999,0.0830
6.007,0.0840
6.007,0.0840
6.007,0.0820
5.999,0.0820
5.999,0.0830
5.999,0.0920
5.999,0.0820
5.999,0.0910
5.999,0.0830
5.999,0.0860
5.999,0.0850
5.999,0.0830
5.999,0.0840
5.999,0.0860
5.999,0.0910
6.007,0.0870
5.999,0.0820
5.999,0.0810
6.007,0.0860
6.007,0.0810
5.999,0.0900
5.999,0.0820
5.999,0.0880
5.999,0.0910
5.999,0.0830
6.007,0.0910
5.999,0.0820
5.999,0.0900
6.007,0.0850
6.007,0.0910
5.999,0.0850
5.999,0.0840
6.007,0.0820
6.007,0.0830
6.007,0.0810
6.007,0.0840
6.007,0.0780
5.999,0.0840
5.999,0.0880
5.999,0.0870
5.999,0.0910
5.999,0.0840
6.007,0.0920
5.999,0.0840
6.007,0.0850
5.999,0.0930
5.999,0.0900
6.007,0.0930
6.007,0.0830
5.999,0.0820
6.007,0.0870
6.007,0.0920
6.007,0.0770
6.015,0.0770
5.999,0.0900
5.999,0.0900
5.999,0.0870
5.999,0.0830
6.007,0.0890
6.007,0.0900
6.007,0.0900
5.999,0.0910
6.007,0.0920
5.999,0.0870
6.007,0.0840
5.999,0.0940
6.007,0.0930
5.999,0.0870
5.999,0.0850
6.007,0.0820
6.007,0.0820
5.999,0.0910
5.999,0.0890
5.999,0.0860
5.999,0.0820
5.999,0.0890
5.999,0.0930
5.999,0.0890
6.007,0.0910
6.007,0.0930
6.007,0.0890
6.007,0.0910
5.999,0.0850
5.999,0.0840
6.007,0.0910
5.999,0.0910
6.007,0.0780
5.999,0.0810
5.999,0.0900
5.999,0.0830
5.999,0.0900
5.999,0.0870
5.999,0.0920
5.999,0.0850
5.999,0.0830
5.999,0.0910
6.007,0.0910
5.999,0.0830
6.007,0.0910
5.999,0.0910
6.007,0.0850
5.999,0.0820
6.007,0.0830
6.007,0.0840
5.999,0.0810
5.999,0.0830
5.999,0.0920
5.999,0.0820
5.999,0.0940
5.999,0.0860
6.007,0.0840
5.999,0.0890
5.999,0.0830
5.999,0.0860
5.999,0.0830
6.007,0.0910
6.007,0.0940
5.999,0.0830
6.007,0.0880
6.007,0.0830
6.007,0.0880
5.999,0.0900
5.999,0.0850
5.999,0.0910
6.007,0.0920
5.999,0.0830
6.007,0.0920
5.999,0.0850
6.007,0.0880
6.007,0.0810
5.999,0.0920
5.999,0.0940
5.999,0.0920
5.999,0.0910
5.999,0.0850
6.007,0.0820
6.007,0.0830
5.999,0.0810
5.999,0.0830
5.999,0.0870
5.999,0.0890
5.999,0.0880
5.999,0.0820
5.999,0.0910
5.999,0.0910
5.999,0.0930
5.999,0.0860
5.999,0.0820
5.999,0.0830
6.007,0.0840
6.007,0.0840
6.007,0.0910
5.999,0.0830
6.007,0.0830
5.999,0.0880
5.999,0.0890
5.999,0.0820
5.999,0.0840
5.999,0.0840
5.999,0.0890
5.999,0.0910
5.999,0.0920
5.999,0.0860
5.999,0.0880
5.999,0.0830
5.999,0.0820
6.007,0.0930
6.007,0.0880
5.999,0.0860
5.999,0.0850
6.007,0.0780
5.999,0.0810
5.999,0.0910
5.999,0.0880
5.999,0.0860
5.999,0.0870
5.999,0.0840
5.999,0.0910
5.999,0.0850
5.999,0.0940
5.999,0.0850
5.999,0.0860
5.999,0.0940
6.007,0.0940
6.007,0.0870
6.007,0.0910
6.015,0.0750
6.007,0.0870
5.999,0.0830
5.999,0.0870
5.999,0.0900
5.999,0.0860
5.999,0.0910
5.999,0.0840
5.999,0.0870
5.999,0.0880
5.999,0.0940
5.999,0.0870
5.999,0.0900
6.007,0.0910
6.007,0.0910
5.999,0.0840
5.999,0.0820
6.007,0.0840
6.007,0.0840
5.999,0.0870
5.999,0.0890
5.999,0.0830
5.999,0.0820
6.007,0.0930
6.007,0.0880
5.999,0.0830
5.999,0.0830
6.007,0.0900
6.007,0.0930
5.999,0.0930
6.007,0.0920
6.007,0.0940
5.999,0.0820
6.007,0.0880
6.007,0.0780
5.999,0.0840
5.999,0.0840
5.999,0.0790
5.999,0.0820
5.999,0.0910
6.007,0.0870
5.999,0.0860
5.999,0.0870
5.999,0.0840
6.007,0.0900
5.999,0.0840
5.999,0.0870
5.999,0.0840
6.007,0.0860
6.007,0.0880
6.007,0.0790
6.007,0.0860
5.999,0.0810
5.999,0.0850
5.999,0.0840
5.999,0.0820
6.007,0.0880
5.999,0.0810
5.999,0.0830
5.999,0.0810
5.999,0.0840
5.999,0.0830
6.007,0.0900
5.999,0.0870
6.007,0.0890
6.007,0.0910
5.999,0.0840
6.007,0.0810
6.007,0.0810
5.999,0.0870
5.999,0.0850
5.999,0.0890
5.999,0.0840
6.007,0.0870
5.999,0.0840
6.007,0.0840
6.007,0.0800
6.007,0.0870
6.007,0.0840
6.007,0.0850
6.007,0.0830
6.007,0.0800
6.007,0.0760
6.007,0.0760
6.007,0.0750
6.007,0.0740
5.999,0.0840
5.999,0.0820
5.999,0.0790
5.999,0.0760
5.999,0.0780
5.999,0.0760
5.999,0.0850
5.999,0.0830
5.999,0.0860
5.999,0.0840
5.999,0.0750
6.007,0.0840
6.007,0.0850
6.007,0.0850
6.007,0.0750
6.015,0.0770
5.999,0.0760
5.999,0.0760
5.999,0.0810
5.999,0.0780
5.999,0.0810
5.999,0.0830
5.999,0.0810
5.999,0.0810
6.007,0.0840
6.007,0.0850
5.999,0.0780
6.007,0.0860
6.007,0.0860
5.999,0.0790
6.007,0.0830
6.007,0.0760
6.007,0.0720
5.999,0.0810
5.991,0.1140
5.983,0.0970
6.007,0.0880
6.007,0.0810
6.007,0.0820
6.007,0.0780
6.007,0.0820
6.007,0.0810
6.007,0.0800
6.007,0.0810
5.999,0.0800
6.007,0.0780
5.999,0.0790
5.999,0.0800
6.007,0.0740
6.007,0.0790
5.999,0.0840
5.999,0.0840
5.999,0.0780
5.999,0.0780
5.999,0.0770
6.007,0.0850
6.007,0.0780
5.999,0.0870
6.007,0.0790
6.007,0.0840
5.999,0.0790
6.007,0.0850
6.007,0.0790
6.007,0.0850
6.007,0.0770
6.007,0.0780
6.007,0.0760
5.999,0.0830
5.999,0.0840
5.999,0.0820
5.999,0.0810
5.999,0.0840
5.999,0.0810
6.007,0.0780
5.999,0.0820
5.999,0.0850
6.007,0.0810
5.999,0.0820
6.007,0.0840
6.007,0.0830
6.007,0.0810
5.999,0.0810
6.007,0.0780
5.999,0.0750
5.999,0.0770
5.999,0.0840
5.999,0.0800
5.999,0.0780
6.007,0.0840
5.999,0.0790
5.999,0.0830
5.999,0.0840
5.999,0.0830
6.007,0.0850
6.007,0.0780
5.999,0.0770
6.007,0.0830
5.999,0.0770
6.007,0.0780
6.007,0.0730
5.999,0.0810
5.999,0.0820
5.999,0.0840
5.999,0.0840
5.999,0.0810
5.999,0.0810
5.999,0.0850
5.999,0.0780
5.999,0.0780
6.007,0.0770
5.999,0.0780
5.999,0.0780
6.007,0.0790
6.007,0.0840
6.007,0.0840
6.007,0.0720
6.007,0.0770
5.999,0.0760
5.999,0.0810
5.999,0.0780
5.999,0.0790
5.999,0.0840
5.999,0.0780
5.999,0.0820
5.999,0.0810
5.999,0.0870
5.999,0.0870
5.999,0.0870
6.007,0.0790
6.007,0.0840
5.999,0.0840
5.999,0.0790
6.007,0.0780
6.007,0.0750
5.999,0.0830
5.999,0.0840
5.999,0.0790
5.999,0.0840
5.999,0.0850
5.999,0.0820
6.007,0.0840
5.999,0.0840
5.999,0.0780
5.999,0.0870
5.999,0.0770
5.999,0.0860
5.999,0.0870
5.999,0.0810
5.999,0.0840
6.007,0.0750
5.999,0.0810
5.999,0.0780
5.999,0.0810
5.999,0.0780
5.999,0.0770
5.999,0.0810
5.999,0.0810
5.999,0.0860
5.999,0.0840
5.999,0.0790
5.999,0.0830
6.007,0.0820
6.007,0.0780
6.007,0.0810
5.999,0.0780
6.007,0.0800
6.007,0.0750
5.999,0.0760
5.999,0.0830
5.999,0.0840
5.999,0.0840
5.999,0.0840
5.999,0.0790
5.999,0.0830
5.999,0.0810
5.999,0.0850
6.007,0.0780
5.999,0.0790
5.999,0.0810
5.999,0.0840
6.007,0.0810
5.999,0.0830
6.007,0.0790
6.007,0.0750
6.007,0.0800
5.999,0.0840
5.999,0.0830
5.999,0.0780
5.999,0.0790
5.999,0.0860
5.999,0.0810
5.999,0.0810
5.999,0.0770
5.999,0.0790
5.999,0.0840
6.007,0.0780
5.999,0.0820
6.007,0.0770
6.007,0.0830
6.007,0.0780
6.007,0.0760
5.999,0.0790
5.999,0.0770
5.999,0.0830
5.999,0.0830
6.007,0.0790
6.007,0.0770
6.007,0.0770
5.999,0.0830
5.999,0.0860
5.999,0.0790
5.999,0.0860
5.999,0.0790
5.999,0.0780
6.007,0.0840
6.007,0.0800
6.007,0.0740
5.999,0.0820
5.999,0.0830
5.999,0.0880
5.991,0.0950
6.007,0.0900
6.007,0.0780
6.007,0.0830
5.999,0.0820
6.007,0.0780
5.999,0.0860
5.999,0.0840
5.999,0.0790
6.007,0.0780
5.999,0.0820
6.007,0.0850
6.007,0.0800
6.007,0.0800
5.999,0.0840
5.999,0.0820
5.999,0.0790
5.999,0.0780
5.999,0.0830
5.999,0.0800
5.999,0.0840
5.999,0.0840
5.999,0.0840
5.999,0.0780
5.999,0.0780
5.999,0.0780
5.999,0.0790
5.999,0.0780
5.999,0.0820
6.007,0.0800
6.007,0.0770
5.999,0.0780
5.999,0.0760
5.999,0.0840
5.999,0.0840
5.999,0.0840
5.999,0.0780
5.999,0.0780
5.999,0.0830
5.999,0.0780
5.999,0.0780
5.999,0.0760
6.007,0.0810
5.999,0.0810
5.999,0.0860
5.999,0.0790
6.007,0.0740
5.999,0.0780
5.999,0.0770
5.999,0.0850
5.999,0.0840
6.007,0.0810
6.007,0.0780
6.007,0.0760
6.007,0.0810
5.999,0.0780
5.999,0.0760
5.999,0.0760
6.007,0.0800
5.999,0.0750
5.999,0.0750
5.999,0.0760
5.999,0.0800
6.007,0.0780
6.007,0.0750
6.007,0.0710
5.999,0.0760
5.999,0.0720
5.999,0.0720
5.999,0.0710
5.999,0.0780
6.007,0.0730
5.999,0.0770
6.007,0.0700
6.007,0.0730
6.007,0.0720
5.999,0.0700
5.999,0.0700
5.999,0.0740
5.999,0.0730
5.999,0.0690
5.999,0.0750
5.999,0.0730
5.999,0.0750
6.007,0.0750
5.950,0.1640
5.983,0.1620
6.015,0.0810
6.015,0.0750
6.015,0.0700
6.015,0.0700
6.007,0.0690
5.999,0.0720
5.999,0.0750
5.999,0.0700
5.999,0.0720
5.999,0.0760
5.999,0.0720
5.999,0.0700
5.999,0.0690
5.999,0.0700
5.999,0.0710
5.999,0.0720
5.999,0.0720
5.999,0.0720
5.999,0.0700
5.999,0.0700
5.999,0.0750
5.999,0.0740
5.950,0.1610
5.983,0.1610
6.015,0.0790
6.023,0.0710
6.015,0.0710
6.015,0.0740
6.007,0.0720
5.999,0.0720
5.999,0.0740
5.999,0.0700
5.999,0.0690
5.999,0.0710
5.999,0.0710
6.007,0.0750
5.999,0.0750
5.999,0.0730
5.999,0.0710
5.999,0.0750
5.999,0.0720
5.999,0.0700
5.999,0.0720
5.999,0.0700
5.999,0.0750
5.999,0.0730
5.958,0.1620
5.975,0.1830
6.015,0.0810
6.015,0.0710
6.015,0.0700
6.015,0.0740
6.007,0.0740
6.007,0.0740
5.999,0.0740
5.999,0.0750
5.999,0.0740
5.999,0.0700
5.999,0.0690
5.999,0.0720
5.999,0.0690
5.999,0.0680
5.999,0.0680
5.999,0.0730
5.999,0.0720
6.007,0.0730
6.007,0.0750
6.007,0.0700
5.999,0.0700
5.999,0.0690
5.958,0.1580
6.007,0.1730
6.015,0.0810
